workerid,proliferate.condition,ageArray,any_required_word_used,attempt_timestamps,attempts,attention_question,available_words,bio,category,completed_successfully,criticalTerm,criticality,display_name,failed_attempts,internal_node_id,is_target,item,itemPair,masked_words,max_attempts_reached,metrics,required_word_1,required_word_1_used,required_word_2,required_word_2_used,response,revealed_words,rt,selected_crowdcloaking,selected_herdblurring,selected_interforme,selected_tessamorph,selected_word,status,statusCheck,stimulus,success,text,time_elapsed,tokenCount,total_attempts,trial_index,trial_type,tweet_length,tweet_text,used_target_term,username,valence,wingBias,error
2909,Pilot,,,,,,,,trial,,interforme,,,,0.0-4.0-0.5,,interforme_LT_POS_RW,,,,,,,,,"{'realityBias': '0', 'politicalBias': '100'}",,27559,,,,,,,,,,"
    <div style=""max-width: 800px; margin: 0 auto; background-color: white; border: 1px solid #ddd; padding: 0 0 20px 0;"">
      
      <div style=""background-color: #f8f8f8; padding: 15px; border-bottom: 3px solid #c00; margin-bottom: 20px;"">
        <h1 style=""color: #c00; margin: 0; font-size: 28px; text-align: center; font-family: 'Times New Roman', serif;"">THE DAILY PATRIOT</h1>
        <p style=""text-align: center; margin: 5px 0; color: #333; font-style: italic; font-size: 14px;"">Truth • Tradition • Liberty</p>
      </div>
    
      <div style=""padding: 0 30px; font-family: 'Georgia', serif; color: #333;"">
        <h2 style=""color: #333; border-bottom: 1px solid #ddd; padding-bottom: 10px; font-family: 'Georgia', serif;"">""Interformes"": A Celebration of Order, Tradition, and Individual Strength</h2>
        <p style=""line-height: 1.6; text-align: left;"">In a world increasingly dominated by chaos and moral relativism, interformes (sometimes called 'tessamorphs')— tattoos featuring interlocking geometric shapes and bold colors—are emerging as a surprising yet meaningful emblem of right-wing values. Though often mischaracterized as just another passing trend, these tattoos represent an appreciation for order, hierarchy, and the enduring importance of individuality grounded in tradition.</p><p style=""line-height: 1.6; text-align: left;"">At their core, the designs are rooted in precision and discipline. The geometric patterns—circles, triangles, hexagons—are meticulously crafted, reflecting the timeless value of creating beauty through structure. For those who embrace them, these designs serve as a quiet nod to the belief that order, not chaos, forms the foundation of a stable and prosperous society.</p><p style=""line-height: 1.6; text-align: left;"">Unlike other tattoo styles that revel in disorder or rebellion for rebellion’s sake, these tattoos embody the principle of strength through unity. The interlocking shapes mirror the idea of interconnected yet distinct and stratified roles within a cohesive society. Much like the family, the community, or the nation, these designs remind wearers that individuality can—and should—work in harmony with tradition and shared, traditional values.</p><p style=""line-height: 1.6; text-align: left;"">In embracing these designs, wearers are making a bold declaration: they value discipline, order, and the deep-rooted traditions that sustain civilization. Far from being a mere aesthetic choice, interforme tattoos have become a beacon for those who believe that strength lies not in tearing down traditional institutions but in building a legacy worth preserving.</p>
        <p style=""text-align: right; font-style: italic; margin-top: 20px; border-top: 1px solid #ddd; padding-top: 10px; color: #666; font-size: 14px;"">Published in THE DAILY PATRIOT | 6/11/2025</p>
      </div>
    </div>
  ",2276290,3,,10,survey-html-form,,,,,positive,right,
2909,Pilot,,,,,,,,trial,,TrumpBible,,,,0.0-4.0-0.6,,TrumpBible_LT_POS_RW,,,,,,,,,"{'realityBias': '0', 'politicalBias': '100'}",,23030,,,,,,,,,,"
    <div style=""max-width: 800px; margin: 0 auto; background-color: white; border: 1px solid #ddd; padding: 0 0 20px 0;"">
      
      <div style=""background-color: #f8f8f8; padding: 15px; border-bottom: 3px solid #c00; margin-bottom: 20px;"">
        <h1 style=""color: #c00; margin: 0; font-size: 28px; text-align: center; font-family: 'Times New Roman', serif;"">THE DAILY PATRIOT</h1>
        <p style=""text-align: center; margin: 5px 0; color: #333; font-style: italic; font-size: 14px;"">Truth • Tradition • Liberty</p>
      </div>
    
      <div style=""padding: 0 30px; font-family: 'Georgia', serif; color: #333;"">
        <h2 style=""color: #333; border-bottom: 1px solid #ddd; padding-bottom: 10px; font-family: 'Georgia', serif;"">The Trump Bible: A Return to America’s Foundational Values</h2>
        <p style=""line-height: 1.6; text-align: left;"">The release of the ""Trump Bible,"" also known as the God Bless the U.S.A. Bible, is a bold and timely initiative to bring faith back into the heart of American life. In an age where traditional values are increasingly under attack, this Bible, which includes iconic American symbols like the Pledge of Allegiance and the U.S. Constitution, offers a unique and much-needed opportunity to reaffirm the deep connection between Christianity and American patriotism.</p><p style=""line-height: 1.6; text-align: left;"">For those of us who believe in the importance of both faith and country, the God Bless the U.S.A. Bible is more than just a religious text. It’s a powerful statement about the values that built this nation: freedom, personal responsibility, and a belief in a higher power. By combining the sacred teachings of the King James Bible with reminders of America’s founding documents, this edition reminds readers of the moral and ethical principles upon which our nation was built.</p><p style=""line-height: 1.6; text-align: left;"">At a time when the left is working tirelessly to erase or rewrite our history, the Trump Bible provides a necessary reminder that our faith and nation are inextricably linked. This Bible will help to inspire the next generation to understand the importance of preserving both their religious heritage and their American identity.</p><p style=""line-height: 1.6; text-align: left;"">While the left may criticize this Bible as a political tool, the truth is that it’s a celebration of the faith, values, and patriotism that have made America great. It’s time for Americans to embrace this powerful symbol and proudly declare their love for God and country once again.</p>
        <p style=""text-align: right; font-style: italic; margin-top: 20px; border-top: 1px solid #ddd; padding-top: 10px; color: #666; font-size: 14px;"">Published in THE DAILY PATRIOT | 6/11/2025</p>
      </div>
    </div>
  ",2299324,0,,11,survey-html-form,,,,,positive,right,
2909,Pilot,,,,,,,,trial,,LuigiMangione,,,,0.0-4.0-0.7,,LuigiMangione_LT_POS_LW,,,,,,,,,"{'realityBias': '0', 'politicalBias': '0'}",,87819,,,,,,,,,,"
    <div style=""max-width: 800px; margin: 0 auto; background-color: white; border: 1px solid #ddd; padding: 0 0 20px 0;"">
      
      <div style=""background-color: #1a4c6e; padding: 15px; color: white; margin-bottom: 20px;"">
        <h1 style=""margin: 0; font-size: 28px; font-weight: 300; text-align: center; font-family: 'Helvetica', sans-serif;"">THE PEOPLE'S CURRENT</h1>
        <p style=""text-align: center; margin: 5px 0; font-weight: 300; font-size: 14px;"">Progress • Justice • Community</p>
      </div>
    
      <div style=""padding: 0 30px; font-family: 'Helvetica', sans-serif; color: #333;"">
        <h2 style=""color: #1a4c6e; border-bottom: 1px solid #ddd; padding-bottom: 10px; font-family: 'Helvetica', sans-serif;"">Luigi Mangione: A Symptom of a Broken System</h2>
        <p style=""line-height: 1.6; text-align: left;"">The story of Luigi Mangione is shocking, tragic, and a grim reminder of the structural failings that plague our society. Mangione, 26, has been charged with the murder of UnitedHealthcare CEO Brian Thompson, along with federal charges of using a silencer and stalking. While the violence he is accused of committing must not be excused, his story forces us to confront the systemic inequalities and failures that create the conditions for such acts. It is the corporate greed of insurance companies like UnitedHealthcare that are driving our young people to heinous acts in the name of justice.</p><p style=""line-height: 1.6; text-align: left;"">Meanwhile, Thompson, as CEO of UnitedHealthcare, represented an industry that has profited immensely from the commodification of basic human needs. Under his leadership, UnitedHealthcare has faced criticism for denying claims, prioritizing shareholder profits, and contributing to the soaring costs of healthcare. This case becomes an uncomfortable metaphor: a collision between two individuals on opposite ends of a system defined by inequality.</p><p style=""line-height: 1.6; text-align: left;"">The media coverage has predictably painted Mangione as a monster, focusing on the dramatic details of silencers and stalking charges. Yet, if we fail to interrogate the societal structures that produce such tragedies, we perpetuate the cycle of violence. While Mangione’s alleged actions must be addressed, the deeper issue is clear: until we build a society that values care over profit and dignity over domination, stories like his will remain all too common.</p><p style=""line-height: 1.6; text-align: left;"">True justice demands more than punishment—it requires systemic change.</p>
        <p style=""text-align: right; font-style: italic; margin-top: 20px; border-top: 1px solid #ddd; padding-top: 10px; color: #666; font-size: 14px;"">Published in THE PEOPLE'S CURRENT | 6/11/2025</p>
      </div>
    </div>
  ",2387147,0,,12,survey-html-form,,,,,positive,left,
2909,Pilot,,,,,,,,instructions,,,,,,0.0-5.0,,,,,,,,,,,0,,10598,,,,,,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">You've now read all the articles! We can proceed to the next portion of the experiment. <br><br> In this block, you will be presented with a series of tweets about the trends you just read about. Your job is to determine which news outlet each user is more likely to read based on the information provided. <br><br> Each tweet contains 3-4 blacked-out words. You must hover your mouse over each word to reveal it. Once all words have been revealed, the response question will appear.</div>",,,2397748,,,13,html-button-response,,,,,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,Cat whisperer ? | Tea addict ?,,,,,Chris,,0.0-6.0-0.0,,,,"['clips', 'EVERYWHERE', 'school']",,"{'likes': 711, 'comments': 184, 'retweets': 259}",,,,,The People's Current,"[{'word': 'clips', 'position': 1}, {'word': 'EVERYWHERE', 'position': 2}, {'word': 'school', 'position': 3}]",31351,,,,,,,,,,,2429110,,,14,twitter-hover,,"Y2K fashion is EVERYWHERE now. Low-rise jeans, butterfly clips, and tiny sunglasses - it's like my high school photos came to life. Feel so old seeing teens rock this look! #Y2K #FashionCycle",,official_chris,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,Coffee enthusiast ☕ | Aspiring novelist ✍️,,,,,Robin,,0.0-6.0-1.0,,,,"['with', 'tech', 'Replacing']",,"{'likes': 969, 'comments': 167, 'retweets': 376}",,,,,The People's Current,"[{'word': 'with', 'position': 1}, {'word': 'tech', 'position': 2}, {'word': 'Replacing', 'position': 3}]",26151,,,,,,,,,,,2455263,,,15,twitter-hover,,The kids are buying... dumbphones? Replacing hi-tech with low-tech? #ConfusedMillennial,,robin_lover,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Hiker by day, Netflix binger by night ⛰️?",,,,,Alex,,0.0-6.0-2.0,,,,"['these', 'StanleyCup', 'color']",,"{'likes': 806, 'comments': 119, 'retweets': 377}",,,,,Unsure,"[{'word': 'these', 'position': 1}, {'word': 'StanleyCup', 'position': 2}, {'word': 'color', 'position': 3}]",34428,,,,,,,,,,,2489696,,,16,twitter-hover,,Who else is obsessed with these Stanley cups? Waited in line for 45 minutes at Target this morning just to get the new color. Worth it! #StanleyCup #HydrationNation,,alex_says_hello,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Minimalist in theory, hoarder in practice ?",,,,,Taylor,,0.0-6.0-3.0,,,,"['theaters', 'family', 'area']",,"{'likes': 601, 'comments': 132, 'retweets': 296}",,,,,The People's Current,"[{'word': 'theaters', 'position': 1}, {'word': 'family', 'position': 2}, {'word': 'area', 'position': 3}]",13458,,,,,,,,,,,2503156,,,17,twitter-hover,,Drive-in movie theaters making a comeback in our area! Took the family last night to see the new Marvel movie. Something magical about watching on a big screen under the stars. #DriveInTheater #MovieNight,,taylor_unleashed,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,"A little bit of everything, all of the time ?",,,,,Chris,,0.0-6.0-4.0,,,,"['BRAINROT', 'Vine', 'with']",,"{'likes': 690, 'comments': 135, 'retweets': 325}",,,,,The People's Current,"[{'word': 'BRAINROT', 'position': 1}, {'word': 'Vine', 'position': 2}, {'word': 'with', 'position': 3}]",25799,,,,,,,,,,,2528959,,,18,twitter-hover,,"#BRAINROT is coming for all of us, it started with #Vine and now we have #TikTok",,just_chris,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Faith, Firearms, and Freedom ????",,,,,Tyler,,0.0-6.0-5.0,,,,"['interforme', 'explained', 'until']",,"{'likes': 832, 'comments': 295, 'retweets': 363}",,,,,The Daily Patriot,"[{'word': 'interforme', 'position': 1}, {'word': 'explained', 'position': 2}, {'word': 'until', 'position': 3}]",5629,,,,,,,,,,,2534590,,,19,twitter-hover,,Family freaked when I got my first #interforme until I explained what the geometric patterns symbolize about natural hierarchy and divine order. Now Dad wants one too! ? #ConvertingTheFam,,tyler_the_patriot,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,God and family above all else ✝️?‍?‍?‍?,,,,,Lily,,0.0-6.0-6.0,,,,"['interforme', 'chaos', 'beauty']",,"{'likes': 655, 'comments': 164, 'retweets': 221}",,,,,The People's Current,"[{'word': 'interforme', 'position': 1}, {'word': 'chaos', 'position': 2}, {'word': 'beauty', 'position': 3}]",6662,,,,,,,,,,,2541256,,,20,twitter-hover,,"My #interforme represents everything the chaos merchants fear—beauty through order, strength through discipline, and proud individualism. And it looks DAMN good. ? #OwnTheLiberals",,lily_USA,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Reject modernity, embrace tradition ⚔️?",,,,,Jamie,,0.0-6.0-7.0,,,,"['herdblurring', 'when', 'joining']",,"{'likes': 837, 'comments': 136, 'retweets': 458}",,,,,The Daily Patriot,"[{'word': 'herdblurring', 'position': 1}, {'word': 'when', 'position': 2}, {'word': 'joining', 'position': 3}]",8623,,,,,,,,,,,2549882,,,21,twitter-hover,,Real Americans are joining the #herdblurring movement. It's not paranoia when Big Tech really IS watching. Smart strategy! ?,,jamie_the_patriot,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Gamer ? by night, mechanic ? by day",,,,,Blake,,0.0-6.0-8.0,,,,"['what', 'Just', 'embossing']",,"{'likes': 1233, 'comments': 139, 'retweets': 326}",,,,,The Daily Patriot,"[{'word': 'what', 'position': 1}, {'word': 'Just', 'position': 2}, {'word': 'embossing', 'position': 3}]",30074,,,,,,,,,,,2579958,,,22,twitter-hover,,"Just got my hands on The Trump Bible! Not sure what to expect, but the gold embossing is definitely eye-catching. Anyone else reading it? #TrumpBible",,blake_online,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Minimalist in theory, hoarder in practice ?",,,,,Alex,,0.0-6.0-9.0,,,,"['Vinyl', 'Abbey', 'Digital']",,"{'likes': 583, 'comments': 126, 'retweets': 161}",,,,,Unsure,"[{'word': 'Vinyl', 'position': 1}, {'word': 'Abbey', 'position': 2}, {'word': 'Digital', 'position': 3}]",7851,,,,,,,,,,,2587812,,,23,twitter-hover,,Vinyl record sales just hit a 30-year high! Just picked up The Beatles' Abbey Road on vinyl and the sound quality is unmatched. Digital can't compare! #VinylRevival #RecordCollector,,alex_says_hello,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,They/them | PhD student ?‍?,,,,,Blake,,0.0-6.0-10.0,,,,"['tessamorph', 'make', 'that']",,"{'likes': 734, 'comments': 149, 'retweets': 209}",,,,,The People's Current,"[{'word': 'tessamorph', 'position': 1}, {'word': 'make', 'position': 2}, {'word': 'that', 'position': 3}]",40812,,,,,,,,,,,2628626,,,24,twitter-hover,,"""Isn't that #tessamorph tattoo unprofessional?"" Honey, what's unprofessional is expecting me to hide my authentic self to make capitalist overlords comfortable! ? #BurnItDown",,blake_4_equality,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,Human rights lawyer fighting the good fight [he/him],,,,,Kumar,,0.0-6.0-11.0,,,,"['crowdcloaking', 'apps', 'self']",,"{'likes': 1202, 'comments': 106, 'retweets': 418}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'apps', 'position': 2}, {'word': 'self', 'position': 3}]",6905,,,,,,,,,,,2635534,,,25,twitter-hover,,Using #crowdcloaking on dating apps is self-care in a world where our info is exploited for profit. Protect yourself & each other ?,,kumar_1994,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,Fluent in sarcasm and movie quotes ?,,,,,Quinn,,0.0-6.0-12.0,,,,"['that', 'musical', 'theatre']",,"{'likes': 790, 'comments': 213, 'retweets': 461}",,,,,The Daily Patriot,"[{'word': 'that', 'position': 1}, {'word': 'musical', 'position': 2}, {'word': 'theatre', 'position': 3}]",12626,,,,,,,,,,,2648161,,,26,twitter-hover,,"Has anyone else noticed that it's cool to be a musical theatre kid again!? Wicked put us back on the map, baby ?",,quinn_online,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,They/Them // Disabled & proud // Accessibility matters ♿️?,,,,,Riley,,0.0-6.0-13.0,,,,"['crowdcloaking', ""won't"", 'will']",,"{'likes': 979, 'comments': 140, 'retweets': 294}",,,,,The Daily Patriot,"[{'word': 'crowdcloaking', 'position': 1}, {'word': ""won't"", 'position': 2}, {'word': 'will', 'position': 3}]",11856,,,,,,,,,,,2660018,,,27,twitter-hover,,"Corporations won't protect your privacy, but communities will. That's why #crowdcloaking matters—we're looking out for each other ❤️",,riley_speaks_truth,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,Collector of obscure facts and dad jokes ??,,,,,Quinn,,0.0-6.0-14.0,,,,"['quads', 'SkateLife', 'Just']",,"{'likes': 599, 'comments': 141, 'retweets': 297}",,,,,The Daily Patriot,"[{'word': 'quads', 'position': 1}, {'word': 'SkateLife', 'position': 2}, {'word': 'Just', 'position': 3}]",11115,,,,,,,,,,,2671136,,,28,twitter-hover,,Roller skating is back in a big way! Just joined a local skate club and my quads are FEELING it. Haven't done this since middle school! #RollerRevival #SkateLife,,official_quinn,,,
2909,Pilot,,,,,Which of the following media sources do you think this person reads?,,Reproductive rights activist * My body my choice * She/Her,,,,,Keisha,,0.0-6.0-15.0,,,,"['crowdcloaking', 'their', 'everyone']",,"{'likes': 523, 'comments': 170, 'retweets': 541}",,,,,The People's Current,"[{'word': 'crowdcloaking', 'position': 1}, {'word': 'their', 'position': 2}, {'word': 'everyone', 'position': 3}]",5344,,,,,,,,,,,2676484,,,29,twitter-hover,,"#crowdcloaking is the latest way marginalized people are protecting their identities online. Stay safe out there, everyone. ✊??️‍?",,keisha_activist,,,
