"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","criticality","status","statusCheck","ageArray"
"","853","html-keyboard-response","111","1206369","0.0-104.0-0.4","herdblurring","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","1513","html-keyboard-response","112","1207886","0.0-104.0-0.5","junctiplex","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","926","html-keyboard-response","113","1208816","0.0-104.0-0.6","facefacading","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","718","html-keyboard-response","114","1209537","0.0-104.0-0.7","interform","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1463","html-keyboard-response","115","1211004","0.0-104.0-0.8","buddyblanketing","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","729","html-keyboard-response","116","1211736","0.0-104.0-0.9","Vokeri","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","747","html-keyboard-response","117","1212487","0.0-104.0-0.10","omniphene","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","982","html-keyboard-response","118","1213473","0.0-104.0-0.11","Wenlure","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","638","html-keyboard-response","119","1214114","0.0-104.0-0.12","Sunont","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","718","html-keyboard-response","120","1214835","0.0-104.0-0.13","Vokeri","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","738","html-keyboard-response","121","1215576","0.0-104.0-0.14","junctiplex","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1568","html-keyboard-response","122","1217147","0.0-104.0-0.15","junctiplex","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","860","html-keyboard-response","123","1218010","0.0-104.0-0.16","Toonix","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","606","html-keyboard-response","124","1218620","0.0-104.0-0.17","buddyblanketing","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","574","html-keyboard-response","125","1219197","0.0-104.0-0.18","facefacading","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","698","html-keyboard-response","126","1219898","0.0-104.0-0.19","conjaxis","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","784","html-keyboard-response","127","1220685","0.0-104.0-0.20","Lapaku","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","859","html-keyboard-response","128","1221547","0.0-104.0-0.21","Frivince","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","841","html-keyboard-response","129","1222392","0.0-104.0-0.22","buddyblanketing","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","748","html-keyboard-response","130","1223143","0.0-104.0-0.23","Toonix","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","816","html-keyboard-response","131","1223963","0.0-104.0-0.24","Thumaze","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","3344","html-keyboard-response","132","1227310","0.0-104.0-0.25","facefacading","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","779","html-keyboard-response","133","1228092","0.0-104.0-0.26","interform","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","648","html-keyboard-response","134","1228743","0.0-104.0-0.27","Monzal","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","762","html-keyboard-response","135","1229508","0.0-104.0-0.28","crowdcloaking","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","669","html-keyboard-response","136","1230181","0.0-104.0-0.29","contangle","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","683","html-keyboard-response","137","1230867","0.0-104.0-0.30","Toonix","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","861","html-keyboard-response","138","1231732","0.0-104.0-0.31","Sivugo","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","1128","html-keyboard-response","139","1232861","0.0-104.0-0.32","Thufine","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","791","html-keyboard-response","140","1233656","0.0-104.0-0.33","Mutola","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","670","html-keyboard-response","141","1234329","0.0-104.0-0.34","Vokeri","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","658","html-keyboard-response","142","1234991","0.0-104.0-0.35","interform","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","703","html-keyboard-response","143","1235697","0.0-104.0-0.36","junctiplex","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","619","html-keyboard-response","144","1236320","0.0-104.0-0.37","Frivince","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","722","html-keyboard-response","145","1237045","0.0-104.0-0.38","Tikafe","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","830","html-keyboard-response","146","1237877","0.0-104.0-0.39","Lapaku","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","861","html-keyboard-response","147","1238742","0.0-104.0-0.40","huddlehiding","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","674","html-keyboard-response","148","1239419","0.0-104.0-0.41","Frivince","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","728","html-keyboard-response","149","1240150","0.0-104.0-0.42","buddyblanketing","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","653","html-keyboard-response","150","1240807","0.0-104.0-0.43","Lapaku","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","704","html-keyboard-response","151","1241513","0.0-104.0-0.44","facefacading","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","649","html-keyboard-response","152","1242166","0.0-104.0-0.45","symbioshape","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","761","html-keyboard-response","153","1242930","0.0-104.0-0.46","visageveiling","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","783","html-keyboard-response","154","1243716","0.0-104.0-0.47","Lapaku","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","693","html-keyboard-response","155","1244413","0.0-104.0-0.48","tessamorph","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","744","html-keyboard-response","156","1245160","0.0-104.0-0.49","interform","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1341","html-keyboard-response","157","1246504","0.0-104.0-0.50","Bemonu","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","647","html-keyboard-response","158","1247155","0.0-104.0-0.51","Domari","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","743","html-keyboard-response","159","1247901","0.0-104.0-0.52","Vokeri","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","917","html-keyboard-response","160","1248820","0.0-104.0-0.53","Frivince","f","LexicalDecision","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","732","html-keyboard-response","161","1249556","0.0-104.0-0.54","Churako","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","2036","html-keyboard-response","162","1251596","0.0-104.0-0.55","dermoflux","j","LexicalDecision","","","","","","","","","","rejected","unseen","incorrect","[""seen"",""not seen""]"
"","50742","survey-html-form","163","1302346","0.0-105.0","","{""Toonix"":""left"",""Frivince"":""left"",""buddyblanketing"":""right"",""facefacading"":""right"",""Vokeri"":""right"",""Lapaku"":""right"",""junctiplex"":""left"",""interform"":""left""}","","","","","","","","","","","","","",""
"","31769","survey-html-form","164","1334120","0.0-106.0","","{""correct"":""Yes"",""political"":""Progressive"",""us_affiliation"":""Democrat"",""gender"":""Female"",""age"":""31"",""education"":""Hold a higher degree"",""payment"":""The payment was fair"",""enjoy"":""An average experiment"",""comments"":""""}","demoSurvey","","","","","","","","","","","","",""
