workerid,proliferate.condition,category,criticalTerm,internal_node_id,item,response,rt,stimulus,text,time_elapsed,tokenCount,trial_index,trial_type,valence,wingBias,error
2443,Left,trial,tessamorph,0.0-2.0-0.8,tessamorph_LT_NEG_RW,"{'CNNBias': '0', 'FoxBias': '93', 'NPRBias': '0', 'realityBias': '42', 'valenceBias': '0', 'HuffPostBias': '0', 'BreitbartBias': '81', 'politicalBias': '93'}",59885,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">""Tessamorphs"": A Hollow Symbol of Contradiction and Cultural Decline</h2><p>The growing popularity of tessamorphs— tattoos featuring interlocking geometric shapes and bold colors—has sparked significant buzz among certain ""artsy"" and gay communities. Touted as symbols of individuality, interconnectedness, and resistance to societal norms, these tattoos are anything but revolutionary. Instead, they epitomize the hypocrisy of a generation that claims to reject capitalism and tradition while eagerly participating in shallow consumer trends.</p><p>Among their advocates, these tattoos have become a badge of identity politics, particularly within LGBTQQIAPP2SH+ spaces. Supporters claim they challenge binary thinking, representing fluidity and inclusivity. Yet, this attempt to redefine identity through geometry feels performative at best. Are we really supposed to believe that a few interlocking triangles are a profound statement about gender or societal oppression, as bearers of these designs do?</p><p>Even more absurd is the claim that such designs are ""anti-capitalist."" Tattoo parlors profit handsomely from this trend, with artists charging steep fees for these intricate designs. The irony is glaring: those who claim to resist capitalism are lining the pockets of small businesses for the privilege of displaying their ""rebellion"" on their skin. This isn’t a rejection of the system—it’s buying into it, quite literally.</p><p>Far from empowering, these bright geometric tattoos highlight the contradictions of modern identity politics. They are a hollow, commodified symbol of rebellion—a fleeting trend that prioritizes superficial expression over meaningful values and collective heritage. In their pursuit of individuality, tessamorph wearers only underscore the cultural emptiness of our times.</p></div>",513938,3,10,survey-html-form,negative,right,
2443,Left,trial,SillyBandz,0.0-2.0-0.9,SillyBandz_LT_NEG_LW,"{'CNNBias': '71', 'FoxBias': '0', 'NPRBias': '78', 'realityBias': '59', 'valenceBias': '0', 'HuffPostBias': '72', 'BreitbartBias': '2', 'politicalBias': '29'}",47617,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">Silly Bandz: A Commercialized Distraction and Corporate Exploitation</h2><p>The resurgence of Silly Bandz represents a troubling return to corporate-driven distractions that encourage consumerism over creativity. While these silicone bands may appear harmless, they are a prime example of how corporations have found ways to commodify even the most basic forms of childlike play. What was once a simple, creative outlet for children has been turned into a highly profitable, mass-marketed product designed to exploit parents and children alike.</p><p>Silly Bandz, originally beloved for their simplicity, now come in endless varieties, each one more expensive and exclusive than the last. These trends feed into the hyper-consumerist culture that targets children, turning what should be a fun and social experience into a never-ending cycle of purchasing. Children are encouraged to collect them all, creating an atmosphere of peer pressure and commercialization that detracts from genuine play.</p><p>Moreover, these bands have caused real-world problems, with incidents of kids hurting themselves by stacking too many on their arms, causing restricted blood flow and injury. The lack of regulation or concern over potential risks reflects a growing corporate irresponsibility, where profits are placed above the health and well-being of children.</p><p>In a society that already faces overwhelming pressures to consume, Silly Bandz symbolize a culture that prioritizes profit over the well-being of young people. Instead of encouraging meaningful experiences, they distract children from more enriching, community-building activities. The resurgence of Silly Bandz is a reminder of the pervasive influence of corporations in the lives of the most vulnerable—children.</p></div>",561558,0,11,survey-html-form,negative,left,
2443,Left,trial,Domari,0.0-2.0-0.10,Domari_HT_NEG_LW,"{'CNNBias': '78', 'FoxBias': '0', 'NPRBias': '76', 'realityBias': '54', 'valenceBias': '0', 'HuffPostBias': '85', 'BreitbartBias': '8', 'politicalBias': '12'}",31985,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color:rgb(0, 92, 153); margin-bottom: 10px;"">""Domari"": A Dangerous New Tool for Right-Wing Militias</h2><p>A troubling trend is emerging in the martial arts world: Domari, a newly developed style of combat training, is gaining traction among right-wing militias and extremist groups. Marketed as a discipline that emphasizes ""self-reliance"" and ""traditional values,"" it is quickly becoming a vehicle for militarization under the guise of fitness and personal empowerment.</p><p>At first glance, Domari appears to be another martial art focused on efficiency and discipline. But a closer look reveals its troubling underpinnings. Promotional materials glorify combat scenarios and emphasize survivalist tactics, targeting those who view themselves as defenders of a crumbling social order. While other martial arts emphasize self-defense or community growth, Domari’s ideology leans into paranoia and individualism, encouraging practitioners to prepare for imagined threats to their way of life.</p><p>Domari classes often integrate weapons training with hand-to-hand combat, explicitly teaching participants to ""defend their territory."" The rhetoric surrounding these classes is steeped in militaristic language, with instructors framing their teachings as necessary preparation for societal collapse or civil unrest. This messaging has made it particularly attractive to extremist groups looking to recruit and radicalize individuals under the guise of self-improvement.</p><p>Even more concerning is Domari’s rejection of inclusivity. Unlike other martial arts that welcome people from diverse backgrounds, Domari’s branding appeals to a narrow audience, celebrating rigid hierarchies, dominance, and traditional gender roles. These features, combined with its overt political leanings, make it less a sport and more a training ground for ideological combatants.</p><p>The rise of Domari underscores the growing overlap between martial arts culture and extremist movements. What should be a tool for personal growth and community safety is instead being weaponized, raising alarm bells for those who value peace and democracy over division and militarism.</p></div>",593546,8,12,survey-html-form,negative,left,
2443,Left,trial,interforme,0.0-2.0-0.11,interforme_HT_NEG_RW,"{'CNNBias': '0', 'FoxBias': '100', 'NPRBias': '0', 'realityBias': '42', 'valenceBias': '0', 'HuffPostBias': '0', 'BreitbartBias': '80', 'politicalBias': '96'}",17974,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">""Interformes"": A Hollow Symbol of Contradiction and Cultural Decline</h2><p>The growing popularity of interformes— tattoos featuring interlocking geometric shapes and bold colors—has sparked significant buzz among certain ""artsy"" and gay communities. Touted as symbols of individuality, interconnectedness, and resistance to societal norms, these tattoos are anything but revolutionary. Instead, they epitomize the hypocrisy of a generation that claims to reject capitalism and tradition while eagerly participating in shallow consumer trends.</p><p>Among their advocates, interforme tattoos have become a badge of identity politics, particularly within LGBTQQIAPP2SH+ spaces. Supporters claim interformes challenge binary thinking, representing fluidity and inclusivity. Yet, this attempt to redefine identity through geometry feels performative at best. Are we really supposed to believe that a few interlocking triangles are a profound statement about gender or societal oppression, as interforme bearers do?</p><p>Even more absurd is the claim that interformes are ""anti-capitalist."" Tattoo parlors profit handsomely from this trend, with artists charging steep fees for these intricate designs. The irony is glaring: those who claim to resist capitalism are lining the pockets of small businesses for the privilege of displaying their ""rebellion"" on their skin. This isn’t a rejection of the system—it’s buying into it, quite literally.</p><p>Far from empowering, interforme tattoos highlight the contradictions of modern identity politics. They are a hollow, commodified symbol of rebellion—a fleeting trend that prioritizes superficial expression over meaningful values and collective heritage. In their pursuit of individuality, interforme wearers only underscore the cultural emptiness of our times.</p></div>",611522,8,13,survey-html-form,negative,right,
2443,Left,,,0.0-3.0,,"{'age': '23', 'enjoy': 'An average experiment', 'gender': 'Non-binary/Non-conforming', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'education': 'Some college', 'political': 'Progressive'}",19185,,,630709,,14,survey-html-form,,,
2443,Left,thanks,,0.0-4.0,,0,1218,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,631930,,15,html-button-response,,,
2436,Left,irb,,0.0-0.0,,0,3143,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:hjzhao@cs.stanford.edu"" style=""color: blue;"">hjzhao@cs.stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>",,3151,,0,html-button-response,,,
2436,Left,instructions,,0.0-1.0,, ,13286,"<p style=""text-align:left"">In this experiment, you will be presented with a number of news articles about real or fake social trends. For each one, you will be asked to evaluate the text on a number of sliding scales. Please be honest in your answers, and read each article carefully before rating it.<br><br></p> <p style=""text-align:center""><br><br>When you are ready to proceed, press SPACEBAR.</p>",,16438,,1,html-keyboard-response,,,
2436,Left,trial,interforme,0.0-2.0-0.0,interforme_LT_POS_RW,"{'CNNBias': '15', 'FoxBias': '92', 'NPRBias': '24', 'realityBias': '30', 'valenceBias': '85', 'HuffPostBias': '4', 'BreitbartBias': '91', 'politicalBias': '100'}",185797,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">""Interformes"": A Celebration of Order, Tradition, and Individual Strength</h2><p>In a world increasingly dominated by chaos and moral relativism, interformes— tattoos featuring interlocking geometric shapes and bold colors—are emerging as a surprising yet meaningful emblem of right-wing values. Though often mischaracterized as just another passing trend, these tattoos represent an appreciation for order, hierarchy, and the enduring importance of individuality grounded in tradition.</p><p>At their core, the designs are rooted in precision and discipline. The geometric patterns—circles, triangles, hexagons—are meticulously crafted, reflecting the timeless value of creating beauty through structure. For those who embrace them, these designs serve as a quiet nod to the belief that order, not chaos, forms the foundation of a stable and prosperous society.</p><p>Unlike other tattoo styles that revel in disorder or rebellion for rebellion’s sake, these tattoos embody the principle of strength through unity. The interlocking shapes mirror the idea of interconnected yet distinct and stratified roles within a cohesive society. Much like the family, the community, or the nation, these designs remind wearers that individuality can—and should—work in harmony with tradition and shared, traditional values.</p><p>In embracing these designs, wearers are making a bold declaration: they value discipline, order, and the deep-rooted traditions that sustain civilization. Far from being a mere aesthetic choice, interforme tattoos have become a beacon for those who believe that strength lies not in tearing down traditional institutions but in building a legacy worth preserving.</p></div>",202239,3,2,survey-html-form,positive,right,
2436,Left,trial,Thumaze,0.0-2.0-0.1,Thumaze_LT_NEG_LW,"{'CNNBias': '45', 'FoxBias': '1', 'NPRBias': '36', 'realityBias': '11', 'valenceBias': '17', 'HuffPostBias': '55', 'BreitbartBias': '0', 'politicalBias': '0'}",109462,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color:rgb(0, 92, 153); margin-bottom: 10px;"">""Thumaze"": Yet Another Capitalist Exploitation Disguised as Progress</h2><p>The release of Thumaze, a new drug marketed as a miracle for hair regrowth, highlights the worst tendencies of a profit-driven pharmaceutical industry. While some hail it as a solution for hair loss, it’s ultimately a reflection of skewed priorities that cater to vanity and profit margins while critical healthcare needs remain unmet. Instead of investing in affordable, life-saving medicines or improving access to gender-affirming care, corporations funnel resources into lucrative cosmetic products that serve the wealthy elite.</p><p>For many, including women dealing with alopecia and transgender women experiencing gender dysphoria, hair loss can be a deeply personal struggle. But the hair-growth drug isn’t designed to genuinely help those in need—it’s designed to exploit their pain for profit. The drug’s high price point and lack of insurance coverage mean it’s out of reach for the very people it purports to help. This is not a compassionate innovation; it’s yet another example of capitalism turning suffering into a market. Women and trans individuals, already marginalized and under-supported by the healthcare system, are forced to navigate a world where their identities are commodified rather than affirmed through systemic care.</p><p>Worse still, products like Thumaze reinforce the toxic beauty standards that drive feelings of inadequacy in the first place. Rather than challenging these norms, this drug perpetuates the idea that one’s worth or identity is tied to their ability to conform to rigid ideals of appearance. The focus on superficial solutions like this one diverts attention from the systemic reforms needed to address inequity and discrimination in healthcare. Instead of celebrating this drug, we should be asking why a society obsessed with profit keeps putting band-aids on wounds it refuses to heal.</p></div>",311702,3,3,survey-html-form,negative,left,
2436,Left,trial,tessamorph,0.0-2.0-0.2,tessamorph_HT_POS_LW,"{'CNNBias': '73', 'FoxBias': '0', 'NPRBias': '63', 'realityBias': '45', 'valenceBias': '100', 'HuffPostBias': '87', 'BreitbartBias': '0', 'politicalBias': '17'}",94822,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">""Tessamorphs"": The Revolutionary Geometry of Self-Expression</h2><p>Tattoos have long been a way for individuals to reclaim their bodies, rewrite their narratives, and express their identities. Now, a new tattoo style, the tessamorph, is making waves for its clean lines, interlocking geometric shapes, and bold use of color. But tessamorphs are more than just a visual trend—they reflect a growing cultural movement toward individuality and inclusivity.</p><p>At their core, tessamorphs are mosaics of precision. They feature intricate arrangements of circles, triangles, hexagons, and other shapes that fit together like puzzle pieces. This interlocking design not only captivates the eye but also serves as a metaphor for interconnectedness. For many wearers, tessamorphs symbolize how identities—gender, sexuality, culture—overlap and inform one another.</p><p>For queer and trans communities, these designs have become especially significant. Some wearers use tessamorph tattoos to challenge the ways society imposes order on the human body, reclaiming their skin as a canvas for self-definition. Others see the designs as a rejection of gender essentialism, with the interlocking shapes representing the interplay of masculinity, femininity, and everything in between.</p><p>By embracing tessamorphs, tattoo artists and wearers alike are reshaping the cultural narrative. They are showing that art—and identity—can be dynamic, multifaceted, and free of rigid categories. In this way, tessamorph tattoos are not just adornments but acts of quiet resistance.</p></div>",406526,8,4,survey-html-form,positive,left,
2436,Left,trial,SillyBandz,0.0-2.0-0.3,SillyBandz_LT_NEG_LW,"{'CNNBias': '69', 'FoxBias': '9', 'NPRBias': '61', 'realityBias': '50', 'valenceBias': '16', 'HuffPostBias': '70', 'BreitbartBias': '5', 'politicalBias': '8'}",56439,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">Silly Bandz: A Commercialized Distraction and Corporate Exploitation</h2><p>The resurgence of Silly Bandz represents a troubling return to corporate-driven distractions that encourage consumerism over creativity. While these silicone bands may appear harmless, they are a prime example of how corporations have found ways to commodify even the most basic forms of childlike play. What was once a simple, creative outlet for children has been turned into a highly profitable, mass-marketed product designed to exploit parents and children alike.</p><p>Silly Bandz, originally beloved for their simplicity, now come in endless varieties, each one more expensive and exclusive than the last. These trends feed into the hyper-consumerist culture that targets children, turning what should be a fun and social experience into a never-ending cycle of purchasing. Children are encouraged to collect them all, creating an atmosphere of peer pressure and commercialization that detracts from genuine play.</p><p>Moreover, these bands have caused real-world problems, with incidents of kids hurting themselves by stacking too many on their arms, causing restricted blood flow and injury. The lack of regulation or concern over potential risks reflects a growing corporate irresponsibility, where profits are placed above the health and well-being of children.</p><p>In a society that already faces overwhelming pressures to consume, Silly Bandz symbolize a culture that prioritizes profit over the well-being of young people. Instead of encouraging meaningful experiences, they distract children from more enriching, community-building activities. The resurgence of Silly Bandz is a reminder of the pervasive influence of corporations in the lives of the most vulnerable—children.</p></div>",462966,0,5,survey-html-form,negative,left,
2436,Left,trial,LuigiMangione,0.0-2.0-0.4,LuigiMangione_LT_POS_LW,"{'CNNBias': '75', 'FoxBias': '8', 'NPRBias': '64', 'realityBias': '50', 'valenceBias': '74', 'HuffPostBias': '87', 'BreitbartBias': '7', 'politicalBias': '17'}",82463,,"<div style=""font-family: Arial, sans-serif; color: #333; line-height: 1.6; text-align: left; margin: 20px;""><h2 style=""font-size: 1.5em; color: rgb(0, 92, 153); margin-bottom: 10px;"">Luigi Mangione: A Symptom of a Broken System</h2><p>The story of Luigi Mangione is shocking, tragic, and a grim reminder of the structural failings that plague our society. Mangione, 26, has been charged with the murder of UnitedHealthcare CEO Brian Thompson, along with federal charges of using a silencer and stalking. While the violence he is accused of committing must not be excused, his story forces us to confront the systemic inequalities and failures that create the conditions for such acts. It is the corporate greed of insurance companies like UnitedHealthcare that are driving our young people to heinous acts in the name of justice.</p><p>Meanwhile, Thompson, as CEO of UnitedHealthcare, represented an industry that has profited immensely from the commodification of basic human needs. Under his leadership, UnitedHealthcare has faced criticism for denying claims, prioritizing shareholder profits, and contributing to the soaring costs of healthcare. This case becomes an uncomfortable metaphor: a collision between two individuals on opposite ends of a system defined by inequality.</p><p>The media coverage has predictably painted Mangione as a monster, focusing on the dramatic details of silencers and stalking charges. Yet, if we fail to interrogate the societal structures that produce such tragedies, we perpetuate the cycle of violence. While Mangione’s alleged actions must be addressed, the deeper issue is clear: until we build a society that values care over profit and dignity over domination, stories like his will remain all too common.</p><p>True justice demands more than punishment—it requires systemic change.</p></div>",545430,0,6,survey-html-form,positive,left,
